West Eifel Volc Field	50.16999817	6.849999905
J749	24.5366	124.3013	42.914	30.567735288444
J750	24.3389	124.1726	46.816	29.979892572874
J751	24.0615	123.7958	62.456	58.958792656473
Yokoate-jima	28.79700089	128.996994
J494	28.3991	129.489	199.362	65.305693887445
J730	28.4872	129.6936	41.217	76.210195261441
J733	28.1376	129.3204	37.229	79.846618631545
Akuseki-jima	29.46100044	129.5970001
J729	29.6153	129.7057	139.649	20.123575450021
Iwo-Tori-shima	27.87700081	128.223999
J495	27.0322	128.4323	119.894	96.159738488697
J734	27.8166	128.8945	69.171	66.263827595895
J735	27.4012	128.6507	60.042	67.57098432452
Z208	27.8197	128.9079	105.609	67.540292453425
Suwanose-jima	29.63500023	129.7160034
J729	29.6153	129.7057	139.649	2.4063319427475
Kogaja-jima	29.87899971	129.625
J725	30.4614	130.1982	94.117	85.030122686671
J727	30.3958	130.4244	40.854	95.977735112244
J728	30.2364	130.5545	88.473	97.886337820546
J729	29.6153	129.7057	139.649	30.339452309178
X088	30.4632	130.1965	67.737	85.07671050519
Gaja-jima	29.89999962	129.5440063
J725	30.4614	130.1982	94.117	88.60570909065
J729	29.6153	129.7057	139.649	35.295933237861
X088	30.4632	130.1965	67.737	88.63072027329
Kuchino-shima	29.9640007	129.927002
J493	30.3817	130.6384	177.493	82.667196859589
J723	30.7847	130.275	153.533	97.172106706895
J725	30.4614	130.1982	94.117	61.1399870017
J727	30.3958	130.4244	40.854	67.758524331387
J728	30.2364	130.5545	88.473	67.538252981679
J729	29.6153	129.7057	139.649	44.26595207158
X088	30.4632	130.1965	67.737	61.251764643819
Nakano-shima	29.8560009	129.8589935
J493	30.3817	130.6384	177.493	95.061235054525
J725	30.4614	130.1982	94.117	74.800864328872
J727	30.3958	130.4244	40.854	80.991844452083
J728	30.2364	130.5545	88.473	79.187551566705
J729	29.6153	129.7057	139.649	30.584605468134
X088	30.4632	130.1965	67.737	74.909970033945
Kuchinoerabu-jima	30.44000053	130.2189941
GMSD	30.5564	131.0156	142.395	77.412750108589
J098	31.2646	130.2995	42.57	92.012764830817
J490	31.2352	130.6404	46.785	97.145044119343
J491	31.1062	130.7231	368.108	88.357424353231
J492	30.5309	130.9642	129.606	72.119608866646
J493	30.3817	130.6384	177.493	40.738629761159
J723	30.7847	130.275	153.533	38.701744767041
J724	30.7533	131.0286	193.879	84.960634892721
J725	30.4614	130.1982	94.117	3.1040604669689
J726	30.3987	130.9032	216.009	65.767659961236
J727	30.3958	130.4244	40.854	20.30023027396
J728	30.2364	130.5545	88.473	39.360291359145
X088	30.4632	130.1965	67.737	3.3621242033561
Kikai	30.78899956	130.3079987
G091	31.4503	130.3401	44.307	73.596720140624
G092	31.3772	130.5406	87.074	69.053871756779
G093	31.2427	130.8671	213.003	73.375082256499
GMSD	30.5564	131.0156	142.395	72.447561243536
J097	31.5038	130.4665	503.083	80.900780282708
J098	31.2646	130.2995	42.57	52.890555785613
J099	31.2585	131.0875	298.153	90.788667433216
J490	31.2352	130.6404	46.785	58.865582595516
J491	31.1062	130.7231	368.108	53.01981490035
J492	30.5309	130.9642	129.606	69.016139129851
J493	30.3817	130.6384	177.493	55.239874312848
J719	31.6241	130.6519	42.42	98.450414377443
J720	31.5918	130.7085	66.215	97.056387661399
J721	31.5522	130.6374	80.327	90.465758443372
J722	31.4962	130.6994	39.948	87.013145635874
J723	30.7847	130.275	153.533	3.1882517506949
J724	30.7533	131.0286	193.879	68.960934761971
J725	30.4614	130.1982	94.117	37.912187497142
J726	30.3987	130.9032	216.009	71.617716871034
J727	30.3958	130.4244	40.854	45.119076118673
J728	30.2364	130.5545	88.473	65.827436330873
J776	31.6751	130.4695	204.764	99.719197772926
J777	31.4159	130.1358	41.911	71.610181797884
KNYA	31.4253	130.8786	134.635	89.202592098488
S004	31.4253	130.8786	134.61	89.202592098488
X088	30.4632	130.1965	67.737	37.765517987352
Ibusuki Volc Field	31.21999931	130.5700073
AIRA	31.8241	130.5996	314.65	67.231470696649
G087	31.8778	130.977	400.687	82.688549970865
G089	31.7438	130.7357	54.559	60.326047406105
G090	31.5646	130.9983	126.868	55.864983333036
G091	31.4503	130.3401	44.307	33.653809760051
G092	31.3772	130.5406	87.074	17.701819328419
G093	31.2427	130.8671	213.003	28.360309883517
G123	32.0174	130.1911	39.821	95.650527165754
G211	31.577	131.4093	36.906	89.001706821603
GMSD	30.5564	131.0156	142.395	85.162979452619
J096	32.0132	130.1901	104.267	95.253794455954
J097	31.5038	130.4665	503.083	33.052143685283
J098	31.2646	130.2995	42.57	26.190844126202
J099	31.2585	131.0875	298.153	49.385281059142
J481	31.965	131.0786	215.897	95.827643243696
J482	31.7403	131.0215	201.449	71.973975135959
J483	31.6765	131.3689	83.941	91.212979172279
J484	31.4694	131.2174	60.21	67.445556888579
J485	32.0575	130.5978	215.746	93.162987061474
J486	31.8555	130.7597	254.581	72.915315112067
J487	31.7687	129.7954	51.525	95.48047406065
J488	31.7174	130.2781	62.338	61.850294556618
J489	31.6174	130.8361	451.35	50.894178416216
J490	31.2352	130.6404	46.785	6.9033672521774
J491	31.1062	130.7231	368.108	19.295299511713
J492	30.5309	130.9642	129.606	85.361341810814
J493	30.3817	130.6384	177.493	93.443224503962
J714	32.0477	130.8656	287.391	96.196478034371
J715	31.8421	131.3063	172.025	98.258912914031
J716	31.3991	131.3059	44.368	72.692202733078
J718	31.9088	130.4397	93.601	77.579755350672
J719	31.6241	130.6519	42.42	45.600899748972
J720	31.5918	130.7085	66.215	43.381361571126
J721	31.5522	130.6374	80.327	37.488881779415
J722	31.4962	130.6994	39.948	33.07845644297
J723	30.7847	130.275	153.533	55.977033135407
J724	30.7533	131.0286	193.879	67.853489659984
J725	30.4614	130.1982	94.117	91.516799831121
J726	30.3987	130.9032	216.009	96.709138512585
J727	30.3958	130.4244	40.854	92.695767328228
J776	31.6751	130.4695	204.764	51.495220715828
J777	31.4159	130.1358	41.911	46.645479271559
J834	32.0984	130.3607	190.897	99.662366489971
J835	31.9062	130.239	62.702	82.495512767751
J836	31.796	130.408	68.958	65.8640287836
J837	31.8241	130.5996	314.646	67.231470696649
KNYA	31.4253	130.8786	134.635	37.153377746817
S004	31.4253	130.8786	134.61	37.153377746817
X082	31.9941	130.8204	516.264	89.282392282298
X083	31.9253	130.8378	1180.27	82.426986589247
X088	30.4632	130.1965	67.737	91.395421339309
Sumiyoshi-ike	31.76799965	130.5939941
AIRA	31.8241	130.5996	314.65	6.2605319527056
G073	32.3961	130.8273	343.85	73.218758493244
G074	32.3674	130.1799	71.676	77.231864524772
G075	32.3435	130.6565	380.426	64.263263673667
G076	32.2924	130.9864	223.006	69.054007665649
G085	32.1119	131.3475	54.125	80.731692140465
G086	32.0018	131.2545	61.434	67.56455821234
G087	31.8778	130.977	400.687	38.190677507559
G088	31.786	131.4701	38.258	82.839858071377
G089	31.7438	130.7357	54.559	13.665672124757
G090	31.5646	130.9983	126.868	44.448031115377
G091	31.4503	130.3401	44.307	42.732282746817
G092	31.3772	130.5406	87.074	43.748349282545
G093	31.2427	130.8671	213.003	63.891810834923
G123	32.0174	130.1911	39.821	47.072872935852
G211	31.577	131.4093	36.906	80.025033163453
J093	32.5464	130.6456	40.332	86.690390085617
J095	32.0218	131.4697	50.959	87.356201295827
J096	32.0132	130.1901	104.267	46.876732716112
J097	31.5038	130.4665	503.083	31.760537049318
J098	31.2646	130.2995	42.57	62.550311383567
J099	31.2585	131.0875	298.153	73.472439375343
J467	32.3262	129.9873	66.634	84.3929581359
J468	32.2992	130.5068	42.867	59.635897989102
J469	32.2387	130.8026	193.586	55.9137497888
J478	32.4566	131.1489	617.961	92.704378989727
J479	32.2459	131.1852	943.15	77.015613242081
J480	32.1704	131.5158	97.174	97.790744962946
J481	31.965	131.0786	215.897	50.736498349082
J482	31.7403	131.0215	201.449	40.538098928256
J483	31.6765	131.3689	83.941	73.995707103689
J484	31.4694	131.2174	60.21	67.726494428223
J485	32.0575	130.5978	215.746	32.192974521096
J486	31.8555	130.7597	254.581	18.434553749643
J487	31.7687	129.7954	51.525	75.495849647248
J488	31.7174	130.2781	62.338	30.396922099861
J489	31.6174	130.8361	451.35	28.374813404183
J490	31.2352	130.6404	46.785	59.407754057778
J491	31.1062	130.7231	368.108	74.601154741328
J702	32.5767	130.7949	287.775	91.88997821569
J712	32.3844	131.334	285.245	97.770436115364
J713	32.0691	131.486	52.955	90.602298865722
J714	32.0477	130.8656	287.391	40.306087951803
J715	31.8421	131.3063	172.025	67.814198832636
J716	31.3991	131.3059	44.368	78.93057611162
J717	32.1971	130.1797	122.244	61.671939192299
J718	31.9088	130.4397	93.601	21.390620059248
J719	31.6241	130.6519	42.42	16.912799075137
J720	31.5918	130.7085	66.215	22.389045810709
J721	31.5522	130.6374	80.327	24.344960337721
J722	31.4962	130.6994	39.948	31.827666494807
J773	32.5817	130.4304	50.848	91.780053992348
J774	32.5245	130.0852	60.294	96.801458795559
J775	32.4263	130.3236	621.417	77.504406775984
J776	31.6751	130.4695	204.764	15.664036716646
J777	31.4159	130.1358	41.911	58.448689528796
J834	32.0984	130.3607	190.897	42.830062015776
J835	31.9062	130.239	62.702	36.888084469924
J836	31.796	130.408	68.958	17.854131252033
J837	31.8241	130.5996	314.646	6.2605319527056
KNYA	31.4253	130.8786	134.635	46.67641802976
S004	31.4253	130.8786	134.61	46.67641802976
X082	31.9941	130.8204	516.264	33.001108795987
X083	31.9253	130.8378	1180.27	28.918263789252
Sakura-jima	31.58499908	130.6569977
AIRA	31.8241	130.5996	314.65	27.135623781427
G073	32.3961	130.8273	343.85	91.609146046627
G074	32.3674	130.1799	71.676	97.948340457866
G075	32.3435	130.6565	380.426	84.341467226952
G076	32.2924	130.9864	223.006	84.577904759206
G085	32.1119	131.3475	54.125	87.671624505346
G086	32.0018	131.2545	61.434	73.053511845083
G087	31.8778	130.977	400.687	44.45129224067
G088	31.786	131.4701	38.258	80.116700729096
G089	31.7438	130.7357	54.559	19.164571774198
G090	31.5646	130.9983	126.868	32.412157242855
G091	31.4503	130.3401	44.307	33.566143056297
G092	31.3772	130.5406	87.074	25.607217623703
G093	31.2427	130.8671	213.003	42.967779479651
G123	32.0174	130.1911	39.821	65.193935453429
G211	31.577	131.4093	36.906	71.268772954389
J095	32.0218	131.4697	50.959	90.869640920124
J096	32.0132	130.1901	104.267	64.915155213281
J097	31.5038	130.4665	503.083	20.184378838101
J098	31.2646	130.2995	42.57	49.192624911002
J099	31.2585	131.0875	298.153	54.651115541768
J468	32.2992	130.5068	42.867	80.670163161916
J469	32.2387	130.8026	193.586	73.976020092458
J479	32.2459	131.1852	943.15	88.803312252905
J481	31.965	131.0786	215.897	58.083768993305
J482	31.7403	131.0215	201.449	38.578648249869
J483	31.6765	131.3689	83.941	68.163852418352
J484	31.4694	131.2174	60.21	54.648998829708
J485	32.0575	130.5978	215.746	52.836570704514
J486	31.8555	130.7597	254.581	31.608063457608
J487	31.7687	129.7954	51.525	84.052097529736
J488	31.7174	130.2781	62.338	38.768896155295
J489	31.6174	130.8361	451.35	17.340553052946
J490	31.2352	130.6404	46.785	38.927762915512
J491	31.1062	130.7231	368.108	53.608827346281
J713	32.0691	131.486	52.955	95.035127785836
J714	32.0477	130.8656	287.391	55.096186469615
J715	31.8421	131.3063	172.025	67.746152931436
J716	31.3991	131.3059	44.368	64.906603713748
J717	32.1971	130.1797	122.244	81.627435903508
J718	31.9088	130.4397	93.601	41.45537306025
J719	31.6241	130.6519	42.42	4.3745442949191
J720	31.5918	130.7085	66.215	4.9365395824342
J721	31.5522	130.6374	80.327	4.0924969301906
J722	31.4962	130.6994	39.948	10.660366840718
J723	30.7847	130.275	153.533	96.122388335277
J724	30.7533	131.0286	193.879	99.008291272092
J775	32.4263	130.3236	621.417	98.68915118366
J776	31.6751	130.4695	204.764	20.383815822831
J777	31.4159	130.1358	41.911	52.870589817417
J834	32.0984	130.3607	190.897	63.579411715722
J835	31.9062	130.239	62.702	53.271830649266
J836	31.796	130.408	68.958	33.249119783016
J837	31.8241	130.5996	314.646	27.135623781427
KNYA	31.4253	130.8786	134.635	27.508280734994
S004	31.4253	130.8786	134.61	27.508280734994
X082	31.9941	130.8204	516.264	48.040049682992
X083	31.9253	130.8378	1180.27	41.521986185476
Fukue-jima	32.65299988	128.8509979
G168	32.5817	129.777	41.304	87.089107001621
G210	32.7351	129.8662	38.598	95.437795275465
J460	33.0631	129.6907	111.503	90.72535235065
J462	32.6694	128.8431	150.823	1.9677854248244
J691	33.2558	129.1255	92.075	71.754888625591
J692	32.8856	129.0263	60.743	30.620157240469
J698	32.6343	128.6194	39.537	21.784148847132
J832	32.8396	129.7207	145.301	83.941789965125
Kirishima	31.93099976	130.8639984
AIRA	31.8241	130.5996	314.65	27.650983290929
G071	32.7092	130.7484	69.552	87.211030721264
G073	32.3961	130.8273	343.85	51.832026370543
G074	32.3674	130.1799	71.676	80.638625861579
G075	32.3435	130.6565	380.426	49.855556473534
G076	32.2924	130.9864	223.006	41.806737947331
G083	32.5279	131.3647	867.941	81.383993140917
G084	32.3162	131.583	84.453	80.119317193908
G085	32.1119	131.3475	54.125	49.823812511024
G086	32.0018	131.2545	61.434	37.669086943097
G087	31.8778	130.977	400.687	12.197473775367
G088	31.786	131.4701	38.258	59.469826463863
G089	31.7438	130.7357	54.559	24.086934191694
G090	31.5646	130.9983	126.868	42.675069148924
G091	31.4503	130.3401	44.307	72.897778028278
G092	31.3772	130.5406	87.074	68.768087625214
G093	31.2427	130.8671	213.003	76.536005167442
G123	32.0174	130.1911	39.821	64.194121825313
G169	32.6752	130.9871	496.693	83.55615966322
G211	31.577	131.4093	36.906	64.866927426714
J093	32.5464	130.6456	40.332	71.445779681296
J094	32.4454	131.6323	70.447	92.18993387737
J095	32.0218	131.4697	50.959	58.016741747289
J096	32.0132	130.1901	104.267	64.220694285422
J097	31.5038	130.4665	503.083	60.58154639987
J098	31.2646	130.2995	42.57	91.373592744786
J099	31.2585	131.0875	298.153	77.716975653599
J466	32.7406	131.0993	725.326	92.698005103203
J467	32.3262	129.9873	66.634	93.522092152597
J468	32.2992	130.5068	42.867	52.990121222265
J469	32.2387	130.8026	193.586	34.700222491913
J477	32.6848	131.3276	346.53	94.466022359102
J478	32.4566	131.1489	617.961	64.299425134274
J479	32.2459	131.1852	943.15	46.278622480106
J480	32.1704	131.5158	97.174	66.949612604878
J481	31.965	131.0786	215.897	20.59803585572
J482	31.7403	131.0215	201.449	25.904095000315
J483	31.6765	131.3689	83.941	55.474062751653
J484	31.4694	131.2174	60.21	61.256202723489
J485	32.0575	130.5978	215.746	28.775920093683
J486	31.8555	130.7597	254.581	12.939680317412
J488	31.7174	130.2781	62.338	60.235299738264
J489	31.6174	130.8361	451.35	34.970285584183
J490	31.2352	130.6404	46.785	80.216078422807
J491	31.1062	130.7231	368.108	92.680883942101
J697	32.6607	130.2907	83.141	97.402009274605
J702	32.5767	130.7949	287.775	72.092009534793
J711	32.557	131.5307	124.598	93.683624397344
J712	32.3844	131.334	285.245	67.076600367618
J713	32.0691	131.486	52.955	60.630621769203
J714	32.0477	130.8656	287.391	12.977353685919
J715	31.8421	131.3063	172.025	42.913969486291
J716	31.3991	131.3059	44.368	72.437201333389
J717	32.1971	130.1797	122.244	70.947685884306
J718	31.9088	130.4397	93.601	40.1216614158
J719	31.6241	130.6519	42.42	39.579311356214
J720	31.5918	130.7085	66.215	40.481125227602
J721	31.5522	130.6374	80.327	47.257782458297
J722	31.4962	130.6994	39.948	50.792678670933
J773	32.5817	130.4304	50.848	83.051676024902
J774	32.5245	130.0852	60.294	98.598394526891
J775	32.4263	130.3236	621.417	74.965790950848
J776	31.6751	130.4695	204.764	46.898732097386
J777	31.4159	130.1358	41.911	89.606428043771
J834	32.0984	130.3607	190.897	50.972922317013
J835	31.9062	130.239	62.702	59.053102770171
J836	31.796	130.408	68.958	45.605214906164
J837	31.8241	130.5996	314.646	27.650983290929
KNYA	31.4253	130.8786	134.635	56.24822086304
S004	31.4253	130.8786	134.61	56.24822086304
X082	31.9941	130.8204	516.264	8.1330549027339
X083	31.9253	130.8378	1180.27	2.5523482874254
Unzen	32.75699997	130.2940063
G063	33.5798	130.6757	77.08	98.146633252124
G065	33.503	130.0793	47.234	85.326713337483
G066	33.292	130.0972	85.089	62.25454403734
G067	33.0734	129.863	42.773	53.44547731732
G068	32.7683	129.9589	94.86	31.359615245788
G069	33.0601	130.6218	72.887	45.522305053886
G070	32.9959	130.8727	290.151	60.21792150517
G071	32.7092	130.7484	69.552	42.833641418337
G073	32.3961	130.8273	343.85	64.08920526099
G074	32.3674	130.1799	71.676	44.621827281744
G075	32.3435	130.6565	380.426	57.170194649416
G076	32.2924	130.9864	223.006	82.962777438975
G121	33.4731	129.8493	39.069	89.753838561396
G123	32.0174	130.1911	39.821	82.805460252718
G168	32.5817	129.777	41.304	52.171885139329
G169	32.6752	130.9871	496.693	65.476991955064
G210	32.7351	129.8662	38.598	40.083918332268
J089	33.3311	130.9678	149.746	89.551101577547
J091	33.4761	129.8503	39.119	90.006792869471
J093	32.5464	130.6456	40.332	40.39694283158
J096	32.0132	130.1901	104.267	83.28028067333
J450	33.5361	130.2508	78.12	86.725305304459
J451	33.5004	130.522	87.713	85.345096448519
J452	33.4655	130.8288	527.603	93.206599411916
J453	33.2059	130.5646	69.836	55.933762958931
J454	33.2749	130.2687	42.873	57.636173207587
J455	33.0985	130.0942	52.611	42.305000967811
J459	33.3622	129.537	172.361	97.49602849044
J460	33.0631	129.6907	111.503	65.805204903284
J461	32.8707	130.2713	43.308	12.819701840373
J463	32.6369	130.1546	71.176	18.668503318668
J464	32.9335	130.5477	51.488	30.771054042422
J465	32.8421	130.7648	92.249	45.009674877549
J466	32.7406	131.0993	725.326	75.333387693292
J467	32.3262	129.9873	66.634	55.867889008058
J468	32.2992	130.5068	42.867	54.674579557831
J469	32.2387	130.8026	193.586	74.809738262261
J474	33.009	131.2861	579.862	96.785652340207
J477	32.6848	131.3276	346.53	97.024815739775
J478	32.4566	131.1489	617.961	86.764428436056
J485	32.0575	130.5978	215.746	82.844385461984
J688	33.3272	130.7012	85.744	73.895500003375
J689	33.196	129.9401	139.392	58.929486175258
J690	33.2661	129.69	113.557	79.852861150982
J693	32.7957	130.1664	144.076	12.682491558282
J694	32.793	130.336	209.394	5.6070110673563
J695	32.7123	130.2167	262.371	8.7744236951225
J696	32.7226	130.3523	70.739	6.6601787766333
J697	32.6607	130.2907	83.141	10.712535509484
J699	33.122	131.0629	469.692	82.435843754682
J700	33.0113	130.7486	115.334	51.004908644222
J701	32.8707	130.9962	450.755	66.828200666868
J702	32.5767	130.7949	287.775	50.99325899949
J703	32.9507	131.0934	544.591	77.71544270501
J704	32.845	131.1321	650.884	78.94158832834
J707	33.2703	131.1211	381.195	95.942682437909
J710	33.1906	130.9157	877.811	75.417764539013
J714	32.0477	130.8656	287.391	95.394752030528
J717	32.1971	130.1797	122.244	63.174619303338
J718	31.9088	130.4397	93.601	95.303673830948
J770	33.3722	129.9549	48.673	75.353187317717
J771	33.3465	130.4445	61.834	67.033241860931
J772	32.9456	129.9897	362.194	35.324763258683
J773	32.5817	130.4304	50.848	23.301322749741
J774	32.5245	130.0852	60.294	32.413288387648
J775	32.4263	130.3236	621.417	36.876528132046
J831	33.0974	130.465	50.343	41.077705065521
J832	32.8396	129.7207	145.301	54.367457060815
J833	33.1278	131.2068	976.265	94.632717755174
J834	32.0984	130.3607	190.897	73.500003424658
J835	31.9062	130.239	62.702	94.745695953904
X082	31.9941	130.8204	516.264	98.18274758046
Aso	32.88100052	131.1060028
G063	33.5798	130.6757	77.08	87.404550701484
G064	33.5647	130.9954	244.012	76.716884157043
G069	33.0601	130.6218	72.887	49.365093765164
G070	32.9959	130.8727	290.151	25.243871935641
G071	32.7092	130.7484	69.552	38.499606506705
G073	32.3961	130.8273	343.85	59.901816488371
G075	32.3435	130.6565	380.426	73.107357360533
G076	32.2924	130.9864	223.006	66.401705262038
G077	33.5143	131.5212	123.616	80.320455061087
G078	33.3838	131.2917	182.861	58.521569078126
G079	33.0962	131.7484	49.617	64.516641474003
G080	32.9364	132.039	38.109	87.314712988594
G081	32.8989	131.4415	329.787	31.389216926454
G082	32.8522	131.6292	214.523	48.969649049747
G083	32.5279	131.3647	867.941	46.124675628178
G084	32.3162	131.583	84.453	77.076843104008
G085	32.1119	131.3475	54.125	88.468242847896
G086	32.0018	131.2545	61.434	98.750778600066
G137	33.0788	131.384	519.275	34.002249734624
G169	32.6752	130.9871	496.693	25.441024192225
J088	33.4615	131.6914	51.397	84.469699690175
J089	33.3311	130.9678	149.746	51.677703688735
J090	32.9246	131.8764	40.475	72.086184864766
J093	32.5464	130.6456	40.332	56.917822134115
J094	32.4454	131.6323	70.447	69.089008389896
J451	33.5004	130.522	87.713	87.731424263518
J452	33.4655	130.8288	527.603	69.926828250449
J453	33.2059	130.5646	69.836	62.062712361477
J454	33.2749	130.2687	42.873	89.468224827969
J455	33.0985	130.0942	52.611	97.416881157196
J461	32.8707	130.2713	43.308	77.958533184591
J463	32.6369	130.1546	71.176	93.013538138384
J464	32.9335	130.5477	51.488	52.44554365173
J465	32.8421	130.7648	92.249	32.161212330873
J466	32.7406	131.0993	725.326	15.624387624549
J468	32.2992	130.5068	42.867	85.653696708747
J469	32.2387	130.8026	193.586	76.872578067611
J470	33.6712	131.5642	39.866	97.646107526219
J471	33.4962	131.1689	129.143	68.65699130116
J472	33.254	131.3473	487.855	47.178465701836
J473	33.2394	131.7981	54.42	75.816586448572
J474	33.009	131.2861	579.862	22.022778741397
J475	32.9869	131.5878	200.543	46.480344787371
J476	32.704	131.7568	580.42	63.937488183478
J477	32.6848	131.3276	346.53	30.085034593399
J478	32.4566	131.1489	617.961	47.361703161726
J479	32.2459	131.1852	943.15	71.00888697455
J480	32.1704	131.5158	97.174	87.860464024472
J686	33.6974	131.0165	55.446	91.15986197504
J687	33.6405	130.8239	87.494	88.431884531215
J688	33.3272	130.7012	85.744	62.31659443927
J693	32.7957	130.1664	144.076	88.294341245063
J694	32.793	130.336	209.394	72.601953050145
J695	32.7123	130.2167	262.371	85.213431167136
J696	32.7226	130.3523	70.739	72.613082887425
J697	32.6607	130.2907	83.141	80.067685763932
J699	33.122	131.0629	469.692	27.09769357597
J700	33.0113	130.7486	115.334	36.361489272842
J701	32.8707	130.9962	450.755	10.317913756212
J702	32.5767	130.7949	287.775	44.629411897904
J703	32.9507	131.0934	544.591	7.8390032453977
J704	32.845	131.1321	650.884	4.6867866824284
J705	33.5371	131.3566	70.456	76.589540506165
J706	33.3499	131.5884	39.369	68.825472805097
J707	33.2703	131.1211	381.195	43.310976928009
J709	33.2284	131.5795	106.935	58.6477410273
J710	33.1906	130.9157	877.811	38.727710964073
J711	32.557	131.5307	124.598	53.63316146993
J712	32.3844	131.334	285.245	59.203138464248
J713	32.0691	131.486	52.955	97.061581866295
J714	32.0477	130.8656	287.391	95.364140340283
J771	33.3465	130.4445	61.834	80.466619027037
J773	32.5817	130.4304	50.848	71.422633468863
J775	32.4263	130.3236	621.417	89.003650899536
J831	33.0974	130.465	50.343	64.445208013474
J833	33.1278	131.2068	976.265	29.00792417743
Kuju	33.08300018	131.2510071
G061	33.867	130.9711	42.987	90.960282242667
G063	33.5798	130.6757	77.08	76.865573449417
G064	33.5647	130.9954	244.012	58.591437180164
G069	33.0601	130.6218	72.887	58.684833127361
G070	32.9959	130.8727	290.151	36.569386925196
G071	32.7092	130.7484	69.552	62.687077726708
G073	32.3961	130.8273	343.85	86.048378382185
G075	32.3435	130.6565	380.426	99.272970933577
G076	32.2924	130.9864	223.006	91.331747467528
G077	33.5143	131.5212	123.616	54.134843945553
G078	33.3838	131.2917	182.861	33.660867564123
G079	33.0962	131.7484	49.617	46.360861886609
G080	32.9364	132.039	38.109	75.263233559947
G081	32.8989	131.4415	329.787	27.105474555166
G082	32.8522	131.6292	214.523	43.628226983715
G083	32.5279	131.3647	867.941	62.632251394851
G084	32.3162	131.583	84.453	90.747001567864
G137	33.0788	131.384	519.275	12.399787357202
G169	32.6752	130.9871	496.693	51.609551825903
J088	33.4615	131.6914	51.397	58.716031124197
J089	33.3311	130.9678	149.746	38.148550534059
J090	32.9246	131.8764	40.475	60.920666400835
J093	32.5464	130.6456	40.332	82.225101775066
J094	32.4454	131.6323	70.447	79.357333629301
J413	33.9777	131.286	104.727	99.53893878453
J451	33.5004	130.522	87.713	82.129784083919
J452	33.4655	130.8288	527.603	57.87536985892
J453	33.2059	130.5646	69.836	65.351201508731
J454	33.2749	130.2687	42.873	93.876536962498
J461	32.8707	130.2713	43.308	94.386755134658
J464	32.9335	130.5477	51.488	67.655347934818
J465	32.8421	130.7648	92.249	52.679594328628
J466	32.7406	131.0993	725.326	40.621649299865
J470	33.6712	131.5642	39.866	71.578736721755
J471	33.4962	131.1689	129.143	46.575233973346
J472	33.254	131.3473	487.855	21.020794666351
J473	33.2394	131.7981	54.42	53.813691440022
J474	33.009	131.2861	579.862	8.8547258113589
J475	32.9869	131.5878	200.543	33.164172464367
J476	32.704	131.7568	580.42	63.294588832052
J477	32.6848	131.3276	346.53	44.851750555102
J478	32.4566	131.1489	617.961	70.303728869259
J479	32.2459	131.1852	943.15	93.284901731757
J685	33.7455	130.7496	59.92	87.135151375122
J686	33.6974	131.0165	55.446	71.703386871909
J687	33.6405	130.8239	87.494	73.595354521956
J688	33.3272	130.7012	85.744	57.913443686289
J694	32.793	130.336	209.394	91.275220208934
J696	32.7226	130.3523	70.739	92.980770360315
J699	33.122	131.0629	469.692	18.050360170601
J700	33.0113	130.7486	115.334	47.501183040179
J701	32.8707	130.9962	450.755	33.499497783008
J702	32.5767	130.7949	287.775	70.60881624041
J703	32.9507	131.0934	544.591	20.793246122828
J704	32.845	131.1321	650.884	28.695405571028
J705	33.5371	131.3566	70.456	51.438172054635
J706	33.3499	131.5884	39.369	43.19587394147
J707	33.2703	131.1211	381.195	24.08173597534
J709	33.2284	131.5795	106.935	34.590652921826
J710	33.1906	130.9157	877.811	33.434819983973
J711	32.557	131.5307	124.598	64.062432618343
J712	32.3844	131.334	285.245	78.067703189205
J771	33.3465	130.4445	61.834	80.545794000024
J773	32.5817	130.4304	50.848	94.792338960373
J828	33.368	132.0461	89.386	80.460424146403
J831	33.0974	130.465	50.343	73.242112672134
J833	33.1278	131.2068	976.265	6.4630053379624
Tsurumi	33.27999878	131.4320068
G039	34.0205	131.113	47.777	87.474293576674
G040	33.8459	132.12	98.42	89.572222144897
G060	33.9297	130.7224	40.988	97.661711648452
G061	33.867	130.9711	42.987	77.998009757766
G063	33.5798	130.6757	77.08	77.698911649541
G064	33.5647	130.9954	244.012	51.420415032396
G069	33.0601	130.6218	72.887	79.275460613058
G070	32.9959	130.8727	290.151	60.909281738576
G071	32.7092	130.7484	69.552	89.960821060976
G077	33.5143	131.5212	123.616	27.337247011876
G078	33.3838	131.2917	182.861	17.410706456213
G079	33.0962	131.7484	49.617	35.840590198861
G080	32.9364	132.039	38.109	68.235193144851
G081	32.8989	131.4415	329.787	42.385478564692
G082	32.8522	131.6292	214.523	50.994857226542
G083	32.5279	131.3647	867.941	83.865290033781
G137	33.0788	131.384	519.275	22.814035108132
G147	34.0438	131.835	72.093	92.759176296272
G169	32.6752	130.9871	496.693	79.024732373786
J079	33.9966	130.9136	75.534	93.018392644429
J086	33.469	132.2812	191.79	81.606667949308
J088	33.4615	131.6914	51.397	31.425055052399
J089	33.3311	130.9678	149.746	43.512064917144
J090	32.9246	131.8764	40.475	57.229169017207
J094	32.4454	131.6323	70.447	94.669861358223
J412	34.0572	131.5308	44.155	86.903075783938
J413	33.9777	131.286	104.727	78.749734417497
J414	33.9751	132.1044	45.269	99.244936387291
